ItemHash,SkuNumber,SoldFlag,ItemName,Price,WarehouseId,Category,OrderDate,ShipDate,OutDate,Delivery_date,OrderId,Quantity,CustomerId
XFKD6L32C7M8,531750,0,Clothing-NGQ-281,3953.59,WHO4BF,Clothing,,,,,,8,
W07E4ILQC9HT,948996,0,ComputersandAccessories-ROT-848,2813.82,WHPSSP,Computers&Accessories,,,,,,7,
56LQ2FIL30KE,815822,0,Electronics-APK-612,2766.78,WH7KBS,Electronics,,,,,,10,
LIYS577ZN4O6,498056,1,Sports-NEU-136,2288.79,WHU1C9,Sports,2025-06-08,2025-06-15,2025-06-16,2025-06-17,1001826,6,3928853
4SWJL3EGZXFE,218486,0,Electronics-GUU-365,328.94,9H6GRW,Electronics,,,,,,1,
S8J8U1N6XOUH,772037,0,Sports-JBZ-514,2842.34,WHZI5K,Sports,,,,,,8,
WCX3FXHCYAZ8,822562,0,Clothing-DTS-271,2468.65,WHKNDT,Clothing,,,,,,7,
3ZB2O2WT9UC8,323857,0,Clothing-OCM-169,3288.14,WHXA31,Clothing,,,,,,4,
HL8ZARSAPNBL,807760,1,Books-VXO-017,3385.97,WH7ELW,Books,2025-04-04,2025-04-06,2025-04-07,2025-04-15,1001827,3,7654230
8QNS0O0QPZL6,595038,1,Books-ECR-211,3711.48,WHR41Z,Books,2025-12-26,2025-12-29,2025-12-29,2025-12-28,1001828,9,2844036
PRFXJSN1CQ1Z,634292,0,Clothing-NSM-677,4254.89,WHBBWI,Clothing,,,,,,9,
AC2M5P13195G,909017,0,Electronics-CUJ-968,3169.17,WH3PDR,Electronics,,,,,,7,
K7ZEYM0QUQGV,378772,0,Clothing-WXL-835,1838.5,WHVS9W,Clothing,,,,,,3,
041DUXLPZ19B,410079,1,Clothing-MEP-792,1845.7,WHFUHN,Clothing,2026-02-13,2026-02-15,2026-02-16,2026-02-14,1001829,4,4828393
35PLIBSIOOEY,461513,1,Sports-ZEL-587,3896.52,WHZDU1,Sports,2025-08-27,2025-08-28,2025-08-28,2025-09-02,1001830,5,3711638
4WTXY7ZDZ60X,206300,0,Books-ZDI-841,601.38,WHMBUW,Books,,,,,,7,
XCCM944765MN,335113,1,HomeGoods-XDJ-085,910.45,WH7IR1,HomeGoods,2026-01-19,2026-01-19,2026-01-20,2026-01-20,1001831,8,8683792
S0OEFWXS44YY,888860,1,ComputersandAccessories-BEU-139,3582.07,WH7LT6,Computers&Accessories,2025-11-21,2025-11-22,2025-11-23,2025-11-23,1001832,7,2188907
59W5T42V1ZCY,591960,1,Sports-CZG-232,4484.25,WHFS4I,Sports,2025-12-28,2026-01-04,2026-01-04,2026-01-03,1001833,6,9398491
8OM6W6NLID6H,842073,1,Sports-LQD-078,4814.89,WHHCZE,Sports,2025-10-14,2025-10-17,2025-10-18,2025-10-25,1001834,2,3298394
MSTLCMJIIWQ1,116647,1,HomeGoods-TRT-176,1676.48,WHH3B3,HomeGoods,2025-06-18,2025-06-22,2025-06-25,2025-06-21,1001835,6,4712110
T33QI1OBG208,214209,0,HomeGoods-EON-703,2225.51,WHJEE5,HomeGoods,,,,,,4,
N28JRJ9TKWMD,604642,1,HomeGoods-HQT-102,2737.99,WHSWV0,HomeGoods,2025-06-25,2025-06-29,2025-06-30,2025-07-03,1001836,5,6367646
FRGJ3W3I5K41,122713,0,ComputersandAccessories-MID-147,3524.08,WHBU5W,Computers&Accessories,,,,,,7,
7IECC5Z69IDJ,188273,1,Books-MSV-742,3815.04,WHEKZ3,Books,2025-08-02,2025-08-04,2025-08-05,2025-08-03,1001837,4,2966242
SA5065VN2E0S,257234,0,Clothing-NAU-683,2094.0,WHHK4A,Clothing,,,,,,1,
UGLZ36V73HYJ,766472,0,HomeGoods-YXW-635,732.57,WHWIGG,HomeGoods,,,,,,8,
HXP2ZPRK9QFP,842195,0,Books-VXD-567,3327.57,WHJBG5,Books,,,,,,9,
E87U4QWECROP,249972,1,Sports-LUP-019,3984.85,WHRAZT,Sports,2025-03-23,2025-03-24,2025-03-27,2025-03-24,1001838,2,4987667
PB766AEDG2SB,397361,1,Clothing-EDJ-253,1694.06,WHGE3B,Clothing,2025-05-12,2025-05-18,2025-05-20,2025-05-19,1001839,6,5078297
H11Y5S4P5C7F,547201,0,Electronics-QZU-150,1651.5,WHYUCP,Electronics,,,,,,5,
EIEENFBPYB1J,992654,1,Books-XPV-632,2568.74,WHRIS2,Books,2025-09-14,2025-09-21,2025-09-22,2025-09-20,1001840,6,1706678
IZATU09820H4,518962,1,Electronics-ICK-094,860.75,WHSLMT,Electronics,2026-01-10,2026-01-12,2026-01-14,2026-01-17,1001841,7,4275693
FK8XSQLKJEFE,600299,1,ComputersandAccessories-NSV-193,4236.89,WHKRY8,Computers&Accessories,2025-10-21,2025-10-28,2025-10-29,2025-10-22,1001842,3,2875473
VQROVOCR1SCQ,349027,1,HomeGoods-QER-488,108.21,WHVV7E,HomeGoods,2025-10-04,2025-10-07,2025-10-10,2025-10-08,1001843,4,9885705
J5NGLKWU2XUK,206301,0,Clothing-WSP-486,3941.03,WHIO5C,Clothing,,,,,,1,
LPGCJSZSGSIO,785132,0,Clothing-IYO-343,3176.86,WH1ZIL,Clothing,,,,,,5,
XN8PW1LQ9PDV,532046,1,Electronics-HVB-006,1478.6,WHVC18,Electronics,2025-04-23,2025-04-23,2025-04-26,2025-04-26,1001844,7,3521784
RSW2YVLECS2O,541059,0,Electronics-GBH-960,415.77,WH8CJ4,Electronics,,,,,,4,
3GFHVG20BK3O,773823,0,Clothing-YKX-814,1489.92,WH2QZH,Clothing,,,,,,5,
2H0R8BJC9VCC,160685,0,Sports-VSU-115,1807.19,WHFQSK,Sports,,,,,,9,
O3I4Z9FKM8JD,790212,0,Books-QQO-091,3441.29,WH15FN,Books,,,,,,4,
80WKZW1DPKG4,604484,1,Books-RVM-302,4249.67,WHAG60,Books,2025-07-08,2025-07-12,2025-07-14,2025-07-18,1001845,4,5180845
UDEPDGFFL491,712714,0,ComputersandAccessories-DQA-524,301.15,WH20TY,Computers&Accessories,,,,,,9,
IZX1YTVTMVU3,640083,1,ComputersandAccessories-CHZ-913,2174.08,WHOQ6W,Computers&Accessories,2025-10-19,2025-10-19,2025-10-20,2025-10-20,1001846,8,3160174
J8IE5WLNJ6JR,223197,1,Books-VGT-786,4436.96,WHTJFH,Books,2025-04-15,2025-04-15,2025-04-15,2025-04-24,1001847,1,7291666
YRB02HZH4VC7,549230,0,HomeGoods-XIK-489,4907.63,WHN91K,HomeGoods,,,,,,3,
65IZP4FTZ9TA,967496,1,Electronics-RCC-699,1509.58,WHGOKU,Electronics,2025-12-23,2025-12-23,2025-12-24,2025-12-24,1001848,4,3010943
HTBJE4CP0INY,531800,0,ComputersandAccessories-POF-022,1002.99,WHT0W0,Computers&Accessories,,,,,,9,
099TYZOWGGKR,742132,0,Sports-DVO-160,4538.31,WHOM40,Sports,,,,,,7,
T9N7FHMYTYRM,818711,0,Clothing-HZA-502,3397.77,WHAQTI,Clothing,,,,,,4,
8JJL0DMJZ8R3,960801,0,Clothing-TTF-942,1969.2,WH5NOE,Clothing,,,,,,2,
BDPRTH94EETP,862770,0,HomeGoods-WNR-037,687.43,WHFQKL,HomeGoods,,,,,,7,
SVE7SC5BN56M,663370,1,ComputersandAccessories-YOL-864,371.35,WH9EJ7,Computers&Accessories,2025-08-03,2025-08-08,2025-08-09,2025-08-05,1001849,10,5342667
HFWMX6WBWXL7,135559,0,ComputersandAccessories-AQW-445,222.13,WH5P82,Computers&Accessories,,,,,,7,
V18T8CQI1SI7,294020,1,ComputersandAccessories-INZ-534,2227.47,WHYQOI,Computers&Accessories,2025-05-29,2025-06-03,2025-06-06,2025-05-31,1001850,2,
JSGKEKN72WOC,632427,1,Books-JNV-851,4076.27,WHTNW6,Books,2026-01-09,2026-01-09,2026-01-12,2026-01-11,1001851,8,8391513
WWA96435NY3H,873142,0,Electronics-EBZ-863,4091.5,WHC0M9,Electronics,,,,,,9,
YECHFW0VEET9,538419,0,Books-SUT-880,1617.63,WHE4ZZ,Books,,,,,,6,
TBRJUWAQHRXY,619996,1,Books-JIQ-384,3897.8,WHPWZK,Books,2025-03-19,2025-03-24,2025-03-25,2025-03-27,1001852,2,4766178
DRYCNYKR8PG7,632616,0,ComputersandAccessories-LGK-679,3721.45,WH469O,Computers&Accessories,,,,,,6,
LNDIG23OS9P8,924447,0,HomeGoods-DML-449,616.88,WHEDM2,HomeGoods,,,,,,4,
HPBHJYB0ZHT0,413731,1,Electronics-SET-878,1707.34,WH42DB,Electronics,2025-11-09,2025-11-15,2025-11-17,2025-11-10,1001853,9,6636287
72PS98AQCISN,510792,0,Books-FSL-279,3611.96,WH3DTA,Books,,,,,,4,
SGXT21GQVJIM,822751,1,Clothing-OCO-680,965.1,WHR0HC,Clothing,2025-09-28,2025-09-29,2025-10-02,2025-10-08,1001854,1,8746721
RGUB8B3JSBRQ,365975,1,Books-TRD-013,1188.69,WH2Y2I,Books,2026-02-05,2026-02-12,2026-02-14,2026-02-12,1001855,1,5374098
NV0AOY5BI7R0,999707,1,Electronics-GWW-429,3669.93,WHA420,Electronics,2026-01-02,2026-01-02,2026-01-02,2026-01-03,1001856,1,6944385
FZID80VA90IK,973499,1,Clothing-GIF-694,3047.72,WHQJPF,Clothing,2025-11-26,2025-11-27,2025-11-27,2025-12-05,1001857,9,1970326
KPHP71RJAM23,902172,1,Books-JEO-709,419.54,WHTQU7,Books,2026-02-21,2026-02-24,2026-02-26,2026-02-27,1001858,2,5311431
ENYNRESCSUZH,453716,1,HomeGoods-UNQ-779,2132.51,WHWZHR,HomeGoods,2025-11-25,2025-11-28,2025-11-29,2025-12-04,1001859,5,8117237
RI9IN4NTT9FD,408186,1,Clothing-NHR-177,2660.52,WHMZUI,Clothing,2025-04-05,2025-04-11,2025-04-13,2025-04-12,1001860,3,8534276
63DYB9SHWF06,337142,0,Books-OUS-517,3705.63,WH3IRP,Books,,,,,,4,
M0USMG6RMY2P,882987,1,Electronics-IRC-789,2539.95,WHY3D5,Electronics,2026-01-10,2026-01-15,2026-01-16,2026-01-17,1001861,9,4655190
KNUX559EQ390,910908,1,Electronics-RRB-080,959.94,WHLI1D,Electronics,2025-08-23,2025-08-29,2025-08-31,2025-08-30,1001862,8,4372383
UU60DCEORO3M,309512,0,Clothing-KEF-671,1817.05,WHGSYP,Clothing,,,,,,6,
C47DZ7QW1HQH,130619,1,ComputersandAccessories-NDK-683,4406.51,WHLDKT,Computers&Accessories,2025-04-21,2025-04-21,2025-04-23,2025-05-01,1001863,4,4694722
NSAUG814S2PE,972216,0,HomeGoods-HRE-943,4013.02,WHDXF4,HomeGoods,,,,,,8,
MM0469FDMJX2,830006,0,Sports-MIC-068,349.49,WH8AR3,Sports,,,,,,7,
ZDKGH3NPFLZY,111657,0,Electronics-UZA-165,1751.79,WH4C5X,Electronics,,,,,,6,
6HY3VOTR09TE,176500,0,Clothing-NZR-863,2631.52,WHWG3G,Clothing,,,,,,6,
T50UBWPF50J1,322673,0,Clothing-GUH-067,3917.88,WHDE1H,Clothing,,,,,,9,
XVYLCJSN2A9U,166271,1,Sports-BPN-459,224.79,WHR0Q2,Sports,2025-05-05,2025-05-11,2025-05-14,2025-05-10,1001864,9,6155493
93R2ONISZSJJ,303068,0,Sports-NNY-981,1117.19,WHIBBX,Sports,,,,,,8,
M8BQLEPYXY2C,203969,1,Sports-RWP-010,4230.93,WHH9W6,Sports,2025-12-31,2026-01-03,2026-01-03,2026-01-01,1001865,10,3678180
0GT2626S4IDK,361128,0,Electronics-QIZ-895,323.16,WH4YT2,Electronics,,,,,,4,
UH6EUPO5SVVF,828178,1,ComputersandAccessories-TRL-295,2860.7,WHRW1N,Computers&Accessories,2025-03-19,2025-03-24,2025-03-25,2025-03-21,1001866,10,2777809
HI1LWS3HRRKM,976857,0,HomeGoods-JAX-488,1096.37,WH6KIU,HomeGoods,,,,,,9,
MXY7ZOBJQZG5,574064,0,Electronics-IKG-532,3592.45,WH8DD7,Electronics,,,,,,1,
30ODN8VWSCH4,490902,1,Clothing-ZFA-367,1938.28,WHV55O,Clothing,2025-06-19,2025-06-26,2025-06-29,2025-06-22,1001867,9,9118243
OKF0OEFW705B,169122,1,Clothing-BVU-181,2263.7,WHL633,Clothing,2025-11-30,2025-12-05,2025-12-06,2025-12-12,1001868,4,8528069
OUWQR6RMPPC1,665752,0,Electronics-ZCE-335,2644.9,WHS7WU,Electronics,,,,,,10,
3S2I115OH427,893004,0,Electronics-KJX-437,4921.49,WHOKPI,Electronics,,,,,,5,
A26JS63PCT1H,814736,0,ComputersandAccessories-KBR-698,2223.25,WHI8Z7,Computers&Accessories,,,,,,1,
QTWDNLYOESUB,394944,1,ComputersandAccessories-KTW-170,867.18,WH7NLB,Computers&Accessories,2025-05-06,2025-05-06,2025-05-07,2025-05-11,1001869,1,1004219
CMJJB3OUE76R,734453,1,Electronics-WDD-770,1207.91,WHXM8T,Electronics,2026-01-05,2026-01-12,2026-01-12,2026-01-06,1001870,5,2515877
002WG1V5XAZB,710201,0,Sports-KJB-594,1238.11,WH9ECF,Sports,,,,,,2,
QFGO4N6SBAMJ,733360,1,Electronics-HGL-825,4177.91,WHDCQR,Electronics,2025-05-13,2025-05-15,2025-05-17,2025-05-22,1001871,2,6232851
OHF9NCNMJ8U0,379978,1,Sports-HLU-216,3966.84,WH6JAY,Sports,2026-01-09,2026-01-10,2026-01-11,2026-01-19,1001872,6,3051087
2IW4WESJ1FPB,931852,1,Sports-TGJ-027,2553.79,WHLKS8,Sports,2025-07-05,2025-07-12,2025-07-12,2025-07-06,1001873,5,1818558
WEAEZAXLASBT,120330,1,Clothing-TES-826,4182.93,WH0CD3,Clothing,2025-11-30,2025-11-30,2025-12-02,2025-12-10,1001874,1,4015826
DHGERQMSZG2F,798490,1,Books-NWE-866,1225.64,WHZDF6,Books,2025-12-11,2025-12-14,2025-12-14,2025-12-12,1001875,3,9885219
GDXT7VRJ956K,507134,1,HomeGoods-YTU-408,3598.2,WHSKHR,HomeGoods,2026-03-05,2026-03-06,2026-03-06,2026-03-16,1001876,4,1240062
Q91IEPSTZCAN,782862,1,ComputersandAccessories-AJL-567,3745.84,WHX2HS,Computers&Accessories,2025-07-05,2025-07-09,2025-07-12,2025-07-15,1001877,8,2896484
MVZPTW6NKVBB,867670,1,HomeGoods-SKS-042,2736.48,WHWXPK,HomeGoods,2025-11-04,2025-11-09,2025-11-12,2025-11-15,1001878,5,3260069
8S83LNGNXGNJ,612795,1,ComputersandAccessories-IJH-509,1408.33,WHWY85,Computers&Accessories,2025-06-30,2025-07-07,2025-07-07,2025-07-01,1001879,1,5311835
ZEW1UDQD1JKD,137790,0,Electronics-EEQ-709,1120.73,WHWYYL,Electronics,,,,,,4,
7T34OM0QWOEA,704315,0,HomeGoods-OXW-877,4815.16,WHPG1A,HomeGoods,,,,,,1,
Q45JHOXBOAY7,842480,0,HomeGoods-CLV-998,3871.24,WHOIGH,HomeGoods,,,,,,8,
AC5MT9DEP39U,982514,1,Books-VET-561,3385.62,WHZLRX,Books,2025-06-22,2025-06-25,2025-06-25,2025-06-24,1001880,8,1829495
3IFJ0XLYRGH0,605997,1,Electronics-QUQ-100,3023.84,WHX0WU,Electronics,2026-02-01,2026-02-08,2026-02-09,2026-02-09,1001881,5,5244678
IMFZ05T89O9I,725234,1,Clothing-AUV-853,1344.94,WHGP95,Clothing,2025-06-14,2025-06-21,2025-06-21,2025-06-22,1001882,3,5212794
P2RKEIMQZEJ3,791175,0,Electronics-PYN-532,2233.95,WHD038,Electronics,,,,,,6,
JYRR97HTYJ18,607985,0,HomeGoods-NVD-440,2167.83,WHMBHD,HomeGoods,,,,,,2,
OEMRTSSCM261,214682,0,Electronics-FLN-111,1624.6,WHM0GF,Electronics,,,,,,6,
Q6NF47Z2JD6L,270656,0,Sports-NNQ-449,3254.74,WHTWZU,Sports,,,,,,4,
HQHZX43X0UYG,690072,1,HomeGoods-CCJ-579,1530.7,WHM0VP,HomeGoods,2025-11-11,2025-11-14,2025-11-15,2025-11-23,1001883,9,4998781
FY1M5YWVK5B8,191588,1,Sports-ECF-359,1841.48,WHUDEE,Sports,2025-10-20,2025-10-27,2025-10-29,2025-10-29,1001884,6,2653564
CEFM7LEOOKC9,203180,0,Sports-JVB-373,2456.84,WHT0DG,Sports,,,,,,1,
SKOQ5FI2KWNW,435955,0,Books-TUU-875,76.52,WH2L7C,Books,,,,,,3,
CXQEWGMTDE3O,684086,0,ComputersandAccessories-HLO-717,4979.53,WHMFR4,Computers&Accessories,,,,,,3,
PN55QCSIYK8O,905684,0,Sports-JEV-670,27.31,WH5640,Sports,,,,,,10,
0LUVW6QQEKE7,962903,1,Books-JPV-259,3488.04,WHWXSL,Books,2025-08-06,2025-08-13,2025-08-14,2025-08-08,1001885,9,1563514
XMADEHBUV5W7,275625,1,ComputersandAccessories-CJP-769,3267.71,WHVCGX,Computers&Accessories,2025-06-27,2025-06-27,2025-06-27,2025-07-06,1001886,4,7998385
XHLRPB5TUQG5,331298,0,Electronics-CJF-713,1161.58,WH2L17,Electronics,,,,,,8,
N7ONUTQAXDQH,640745,0,ComputersandAccessories-VKV-524,2780.19,WHS8FL,Computers&Accessories,,,,,,5,
694A8MRPW232,616724,0,Electronics-TEE-691,599.26,WHM5B2,Electronics,,,,,,5,
VHC7Y1Q87BSO,475853,0,Sports-THT-922,72.74,WHWLKM,Sports,,,,,,1,
AHQ9Z7FAZZAV,421875,0,ComputersandAccessories-WOD-891,580.34,WHSIR5,Computers&Accessories,,,,,,4,
MTNSDKBBWBM5,581819,1,Clothing-QVP-926,18.33,WHI2GX,Clothing,2026-01-28,2026-02-01,2026-02-04,2026-02-06,1001887,8,7536794
7306T93R2VB7,329509,1,Books-KDI-643,2669.66,WHFCZH,Books,2025-10-25,2025-10-26,2025-10-26,2025-11-03,1001888,8,5251920
RXHTT75D1S8P,534114,0,ComputersandAccessories-BDQ-826,778.84,WHNX0Y,Computers&Accessories,,,,,,3,
IL7SP3SI4BVH,370545,0,ComputersandAccessories-LQM-856,4647.31,WH4UBD,Computers&Accessories,,,,,,9,
QO0LJYN6C88F,248139,1,Electronics-ANQ-099,3960.57,WH0VH8,Electronics,2025-10-02,2025-10-04,2025-10-04,2025-10-03,1001889,1,4316425
5Q1MEPQLCQLK,988339,1,Clothing-YFI-198,3887.23,WHWQ8I,Clothing,2025-05-11,2025-05-13,2025-05-13,2025-05-19,1001890,2,6511539
FMBAADIHCESB,630989,1,ComputersandAccessories-UWX-549,694.02,WHWVWK,Computers&Accessories,2025-12-17,2025-12-20,2025-12-20,2025-12-18,1001891,9,3264983
QZEZBJ7ELGK3,574253,0,HomeGoods-EDJ-855,4530.63,WHFR10,HomeGoods,,,,,,8,
4S5HTKI0Y5IS,213633,1,Clothing-QMR-147,4320.0,WHYV73,Clothing,2025-12-24,2025-12-24,2025-12-24,2025-12-26,1001892,2,6790011
4EJUX2YJTLVH,513965,0,Electronics-QFM-509,5.0,WH8EYD,Electronics,,,,,,4,
54J5ZUJXYISN,635150,1,Electronics-RSV-132,2168.61,WHME59,Electronics,2025-06-04,2025-06-08,2025-06-09,2025-06-12,1001893,4,6610075
7M2WHHUWJH1Z,359906,0,Clothing-QIC-061,4841.83,WHMIP1,Clothing,,,,,,4,
R331SUH3DYAN,979698,0,HomeGoods-LJM-075,2491.3,WHRBOH,HomeGoods,,,,,,8,
QPAG2F7R40F5,971238,0,Books-EPR-455,1733.97,WHEVF5,Books,,,,,,2,
G9QVYOIQCPJR,728113,0,Electronics-TVO-829,1008.62,WHQYX9,Electronics,,,,,,1,
OJPPVV0K9PQU,355023,0,HomeGoods-LQH-025,1303.04,WHWLK6,HomeGoods,,,,,,9,
BOZSM9MJVPKJ,394475,1,Clothing-SGS-825,2385.97,WHHMJD,Clothing,2026-01-08,2026-01-15,2026-01-17,2026-01-09,1001894,9,4048996
ZBU385MJ807S,547967,0,Electronics-ZFJ-668,4034.41,WHHGYY,Electronics,,,,,,1,
9Y8XDMJ11TEV,749359,0,ComputersandAccessories-FRB-646,2192.13,WHQFT8,Computers&Accessories,,,,,,3,
IQTIEUUNX33X,392236,0,Clothing-RYE-045,4087.72,WH7BHL,Clothing,,,,,,8,
BM2O8W6T4AZN,157213,1,Electronics-SFQ-044,3883.79,WH8RAN,Electronics,2025-06-19,2025-06-21,2025-06-24,2025-06-29,1001895,9,7408941
A9MIGA5NRLYB,831950,0,Clothing-VKD-782,133.86,WHIVGW,Clothing,,,,,,8,
CPOIYOZT6SXI,596589,1,Clothing-ESM-560,191.46,WHCU9I,Clothing,2025-03-24,2025-03-30,2025-04-02,2025-03-25,1001896,9,5900864
FORSB281O8PU,511514,1,Books-EPU-116,2829.5,WHEZK8,Books,2025-03-20,2025-03-22,2025-03-23,2025-03-22,1001897,6,8192776
1X03CCYXP64L,905080,1,HomeGoods-JKR-242,3328.32,WHVL6L,HomeGoods,2025-12-31,2026-01-06,2026-01-06,2026-01-08,1001898,6,8375521
ES22V7C652ZC,787444,1,Books-XOP-394,4004.42,WHW9P9,Books,2025-07-08,2025-07-15,2025-07-17,2025-07-12,1001899,8,2130424
0EXXEGQUWUJQ,739502,1,Sports-XLT-268,342.48,WHAAHK,Sports,2026-02-02,2026-02-05,2026-02-06,2026-02-08,1001900,6,4944819
2S6SU5DE1OB2,990801,0,ComputersandAccessories-TTI-785,963.27,WHLCLZ,Computers&Accessories,,,,,,9,
UGEBQBHHSWR0,975044,0,Books-GPK-050,3583.85,WHO5N2,Books,,,,,,7,
M7KT324D487V,562494,1,Sports-HKR-591,4446.76,WH8NPS,Sports,2026-02-08,2026-02-09,2026-02-11,2026-02-09,1001901,10,1231900
I52R6DJ7HQY2,114082,0,Sports-FRP-563,3649.71,WHF8AL,Sports,,,,,,2,
VV24NDZTQMXE,595472,0,Books-ZFL-638,98.6,WH130X,Books,,,,,,8,
P6MP95OBRWKX,740782,1,Clothing-HOK-969,566.73,WHDIOZ,Clothing,2025-05-12,2025-05-15,2025-05-17,2025-05-24,1001902,10,9895597
7Y5MN8FOS2KV,811750,1,Electronics-ZRV-777,1575.0,WHSU08,Electronics,2026-01-13,2026-01-13,2026-01-16,2026-01-24,1001903,1,3516148
OZD06S24HJHR,765694,1,HomeGoods-NZD-551,928.58,WH9XXF,HomeGoods,2026-02-24,2026-02-25,2026-02-27,2026-03-06,1001904,6,8324296
U4Q2BF1KTDEA,843028,0,Books-ZZT-790,1689.92,WHZX3R,Books,,,,,,8,
YHRUZEL3GS1S,984018,0,Sports-OED-202,3336.44,WH181A,Sports,,,,,,1,
5AC0E5XSV2KZ,616939,0,Sports-EWQ-875,2320.13,WHQV3O,Sports,,,,,,2,
4QAUGA0M0CQJ,709029,1,HomeGoods-VDV-906,1200.18,WH7WIQ,HomeGoods,2025-12-03,2025-12-03,2025-12-03,2025-12-04,1001905,7,2046338
HQIR20WRHTF0,326561,0,HomeGoods-RCI-559,1776.09,WHR7F9,HomeGoods,,,,,,2,
71QIMXLCWS92,868429,1,Books-EKD-694,3824.54,WHNEWY,Books,2025-11-23,2025-11-28,2025-11-28,2025-11-25,1001906,5,9059555
8N8LLE63DJ0U,666140,1,Books-TWK-814,4632.01,WHRUVD,Books,2025-11-16,2025-11-22,2025-11-24,2025-11-17,1001907,4,9795748
BJETZJAXW5WO,579684,0,Books-AEV-944,2807.25,WHDVYK,Books,,,,,,4,
IEA49WKUOCVT,538364,0,Clothing-IWZ-983,2980.45,WH1AQC,Clothing,,,,,,4,
O2M8R5T44NVX,855253,0,HomeGoods-EGK-373,123.39,WH2SMZ,HomeGoods,,,,,,10,
EVZ6OSHR3EUN,793101,0,Clothing-BWL-481,3670.12,WHACWO,Clothing,,,,,,7,
7O6RCXVN3O8A,592797,0,Sports-STE-607,4466.31,WH8XBY,Sports,,,,,,1,
DWWK2SK4PP3H,161255,1,Electronics-KGR-060,709.03,WHVW7W,Electronics,2025-09-25,2025-09-30,2025-09-30,2025-09-29,1001908,2,7029308
K8DND1WKZWG0,838531,0,ComputersandAccessories-ZVE-879,3305.11,WHH4KQ,Computers&Accessories,,,,,,6,
DU2U5OKICGKT,852543,1,ComputersandAccessories-YXP-958,2020.97,WHHRQN,Computers&Accessories,2025-08-15,2025-08-15,2025-08-16,2025-08-26,1001909,2,5197938
,443643,0,Sports-PAK-799,1372.72,WH9RSL,Sports,,,,,,5,
H5U3473M3QGZ,343519,1,Electronics-TSK-728,2872.0,WH0MWN,Electronics,2026-01-06,2026-01-13,2026-01-16,2026-01-14,1001910,1,1629896
UK8309EQSA2G,992490,1,ComputersandAccessories-QZU-337,2445.28,WHX5HU,Computers&Accessories,2026-01-24,2026-01-27,2026-01-29,2026-01-25,1001911,10,5850859
ONZNTJAAHS1S,774513,0,HomeGoods-UQN-303,2761.01,WHFTNB,HomeGoods,,,,,,4,
C6CUOX2S69IT,860539,0,Sports-VHM-432,2965.27,WHLB01,Sports,,,,,,9,
EYRJX3PO63OQ,363630,0,Clothing-RBU-074,3498.16,WH6UGU,Clothing,,,,,,9,
HWM9Y2ITLCJ9,440725,0,Sports-ZCP-815,1431.33,WHZN67,Sports,,,,,,4,
FQYBGXKRTXLB,617165,0,Clothing-JSJ-691,1243.74,WHKTX9,Clothing,,,,,,1,
ILAOIXIQORAQ,933132,1,ComputersandAccessories-EVP-343,950.95,WHC0LX,Computers&Accessories,2026-02-06,2026-02-11,2026-02-12,2026-02-13,1001912,8,4090933
0QQZ8V6849JG,702082,1,Sports-HTH-669,4134.14,WH440W,Sports,2025-09-06,2025-09-09,2025-09-11,2025-09-07,1001913,6,1053034
5P0B3HX3EI3J,634663,0,Sports-TPS-975,2662.61,WHI709,Sports,,,,,,4,
5QARDJK6HOV8,221179,1,HomeGoods-NDC-797,1918.36,WH2YXH,HomeGoods,2025-03-24,2025-03-30,2025-04-01,2025-04-02,1001914,10,7649059
N7DZ2O7UQV3K,963789,1,ComputersandAccessories-FDE-828,3755.03,WH56G4,Computers&Accessories,2026-01-28,2026-02-02,2026-02-02,2026-02-06,1001915,8,1411665
1T00Y8CA9KDQ,378622,1,ComputersandAccessories-OQB-356,3686.38,WH1TYJ,Computers&Accessories,2025-08-19,2025-08-24,2025-08-26,2025-08-30,1001916,8,8849659
FMDY6Q81HTKE,219755,1,Clothing-GIL-666,55.3,WHRGFO,Clothing,2025-07-02,2025-07-06,2025-07-09,2025-07-04,1001917,8,9049379
TP7FA8UU55Y3,269364,0,ComputersandAccessories-MFS-520,4308.61,WH4BSW,Computers&Accessories,,,,,,10,
N3GN07SDY9RR,252691,0,Books-WFB-159,2858.37,WHUV4W,Books,,,,,,6,
RFIA8EV14ZNO,131265,0,Sports-QDV-260,2203.35,WH4BQ4,Sports,,,,,,4,
FQ8WAPG0IJ9L,334932,0,Sports-ZYB-687,1891.95,WH1L2T,Sports,,,,,,5,ERROR
P29T1VU43GVC,373695,1,Books-TPK-789,2163.81,WHF0SK,Books,2025-06-29,2025-06-30,2025-06-30,2025-06-30,1001918,8,7153397
RXIQO8JJ9L88,785850,0,Electronics-NZJ-989,835.03,WH3YDE,Electronics,,,,,,6,
RDQ97R2ZS4DZ,802240,1,Electronics-SQU-751,4951.35,WHCJS1,Electronics,2025-11-20,2025-11-23,2025-11-24,2025-11-21,1001919,9,8037215
WVDTFN4PIUXM,454142,1,HomeGoods-BET-240,2330.03,WH7RKA,HomeGoods,2026-02-06,2026-02-08,2026-02-09,2026-02-13,1001920,9,8031595
8NUQP5BGARFT,350448,0,Books-MTT-119,4231.57,WHS1LK,Books,,,,,,6,
4EJCSCM9BZQM,457787,1,ComputersandAccessories-FJT-300,3837.46,WHHBXB,Computers&Accessories,2025-07-03,2025-07-04,2025-07-06,2025-07-13,1001921,3,8904924
