ItemHash,SkuNumber,SoldFlag,ItemName,Price,WarehouseId,Category,OrderDate,ShipDate,OutDate,Delivery_date,OrderId,Quantity,CustomerId
1FHS5136OOOA,594279,1,Sports-RAH-251,3626.18,WH3ZC3,Sports,2025-09-25,2025-09-27,2025-09-27,2025-10-04,1000739,5,7122306
9BXMJ3QRI066,425380,1,ComputersandAccessories-WFW-245,2328.5,WHQO0C,Computers&Accessories,2025-11-01,2025-11-07,2025-11-10,2025-11-04,1000740,10,4726691
81PXKKFFN8XZ,565788,0,Clothing-LWT-389,4589.97,WHFT40,Clothing,,,,,,3,
YEK1ENXMR1DW,602488,1,Electronics-VSQ-586,3405.14,WHFOZQ,Electronics,2025-05-02,2025-05-02,2025-05-02,2025-05-05,1000741,7,7592356
0C0XKLMD2UF6,451514,1,ComputersandAccessories-CIR-152,1399.22,WH2M7W,Computers&Accessories,2026-02-26,2026-03-03,2026-03-03,2026-02-28,1000742,2,9219984
T9MXEQV5HO6X,944386,0,Sports-FHW-151,446.57,WHFP26,Sports,,,,,,4,
7HI0XSRDN8H0,878301,1,Books-QSM-984,617.45,WH1BBF,Books,2026-02-07,2026-02-11,2026-02-13,2026-02-08,1000743,9,1587892
YZE4IK3047NX,810831,1,ComputersandAccessories-EKJ-573,942.76,WHQKVD,Computers&Accessories,2025-05-14,2025-05-21,2025-05-22,2025-05-15,1000744,1,9581136
61XWK029MERD,993103,0,Sports-NRP-313,4995.47,WHLIHB,Sports,,,,,,10,
EJ99NJ7QSR3A,958020,1,HomeGoods-OKN-495,1044.98,WH8XM4,HomeGoods,2025-11-15,2025-11-22,2025-11-23,2025-11-16,1000745,2,5775382
4AIFVAUCXETT,814325,1,Books-OQQ-670,1413.2,WH40CL,Books,2026-02-02,2026-02-03,2026-02-05,2026-02-03,1000746,7,7253346
PXZY7QO9MQVL,675608,0,HomeGoods-WYF-678,628.66,WHZXF9,HomeGoods,,,,,,1,
Y4LV0HPHGPAF,708412,0,Electronics-DSZ-543,593.57,WHMO1L,Electronics,,,,,,3,
PWAS29PIIWX8,233677,1,Books-RVK-213,1498.49,WH1DDT,Books,2026-02-09,2026-02-16,2026-02-19,2026-02-21,1000747,5,1266904
KMGXX9WGTBTT,444006,1,Sports-RAD-088,135.0,WHZXHR,Sports,2025-08-07,2025-08-13,2025-08-15,2025-08-08,1000748,6,8634561
8G5T99PYRQ4C,263458,0,Sports-KEP-671,2426.73,WH18E7,Sports,,,,,,1,
LB2X42QU5518,805186,0,ComputersandAccessories-EGC-628,1432.59,WHYZT1,Computers&Accessories,,,,,,1,
F7FUL3AT4C9K,180081,0,HomeGoods-YQM-482,4407.5,WHMTXY,HomeGoods,,,,,,6,
DTAD5WQL2NVG,782552,1,Books-TJM-551,1066.82,WH86LG,Books,2025-08-31,2025-09-02,2025-09-03,2025-09-01,1000749,3,7677344
4KD05XRAD6HM,706554,1,Books-VEG-486,1446.56,WH0D98,Books,2025-03-20,2025-03-25,2025-03-27,2025-03-22,1000750,6,1901303
KOKV1DNP044J,344337,1,Books-NRV-540,2105.53,WHL9DM,Books,2025-04-05,2025-04-06,2025-04-08,2025-04-08,1000751,7,1538550
SLMP8CA97R1F,133229,0,Sports-KXU-398,3415.53,WH66TL,Sports,,,,,,5,
OKOGSNW2JJ6F,240132,1,ComputersandAccessories-KQY-481,728.49,WHIPTZ,Computers&Accessories,2025-05-13,2025-05-15,2025-05-16,2025-05-23,1000752,1,2667275
AIHH2VDG3S39,230866,1,Sports-RIR-412,1057.09,WHJ61Z,Sports,2026-01-01,2026-01-03,2026-01-05,2026-01-03,1000753,4,8853697
0C088ZLCPLY1,913851,1,Sports-DWC-027,3287.25,WH3Q3B,Sports,2025-10-28,2025-11-01,2025-11-03,2025-10-29,1000754,10,6074029
Y16G3SJ1F5T5,592353,0,Electronics-VOZ-344,132.49,WHL3ZX,Electronics,,,,,,8,
U1PNDW00Q9BA,639939,1,Clothing-IYQ-206,2924.42,WHK8WF,Clothing,2025-03-09,2025-03-13,2025-03-14,2025-03-18,1000755,3,8867006
K5EM9JG1DGBP,811919,1,Books-FFM-978,933.91,WHCTXL,Books,2025-04-10,2025-04-16,2025-04-18,2025-04-19,1000756,3,7188206
CFSCITC0SUW9,932488,1,ComputersandAccessories-IUA-553,676.07,WHQJUP,Computers&Accessories,2025-12-30,2026-01-02,2026-01-04,2026-01-01,1000757,5,6469020
PW0CZ5OIWBCZ,718422,0,Electronics-KEB-449,2087.97,WHB1PK,Electronics,,,,,,8,
PVHMW30CDC3E,789581,1,HomeGoods-ZDJ-867,1888.04,WHGAFF,HomeGoods,2025-03-14,2025-03-15,2025-03-15,2025-03-15,1000758,1,5219051
T57ZOTSTS3WB,219070,1,ComputersandAccessories-ANW-626,2122.67,WHJNVT,Computers&Accessories,2025-11-29,2025-12-02,2025-12-05,2025-12-07,1000759,4,9219264
8ZBKC5MESBWF,555868,1,Sports-UEX-955,916.4,WHJ1OG,Sports,2026-01-20,2026-01-23,2026-01-24,2026-01-27,1000760,1,5235004
AMDAHKEUYKRW,290076,1,HomeGoods-LGM-576,4642.19,WH3AQX,HomeGoods,2025-08-18,2025-08-24,2025-08-27,2025-08-20,1000761,1,3544439
I7VEYMFEBQUC,397851,0,Electronics-AWI-583,759.67,WHKCTA,Electronics,,,,,,6,
N42UM3B52WR5,784544,0,Sports-IFK-474,160.29,WHOMME,Sports,,,,,,9,
TCKXREVIKNLN,190544,1,HomeGoods-BEN-460,3602.95,WHP6WD,HomeGoods,2025-05-04,2025-05-07,2025-05-09,2025-05-16,1000762,3,6407330
RGWYWU658EZA,896495,0,Clothing-AMO-374,717.74,WHUQ5V,Clothing,,,,,,9,
PDQK9U35RFD5,608086,1,ComputersandAccessories-CJT-025,586.6,WHWBH4,Computers&Accessories,2026-02-21,2026-02-22,2026-02-23,2026-03-01,1000763,3,1470931
98M2T79OSZ42,906200,1,Electronics-HTK-978,1444.52,WHT3E4,Electronics,2025-04-03,2025-04-09,2025-04-10,2025-04-12,1000764,8,5117156
7F73HMGDEFH5,271676,1,ComputersandAccessories-LSX-700,567.02,WHCO5E,Computers&Accessories,2025-09-23,2025-09-23,2025-09-24,2025-09-25,1000765,9,8819034
9KNSWATST1LF,663545,0,HomeGoods-SLV-582,4762.77,WH7LB8,HomeGoods,,,,,,9,
QCR6E86ANWKF,608343,1,Sports-OGJ-503,1491.04,WHVN75,Sports,2025-09-17,2025-09-23,2025-09-26,2025-09-19,1000766,10,5736449
35A7ZR8D4EY1,990051,0,HomeGoods-FVR-831,583.23,WHAUAW,HomeGoods,,,,,,1,
CG1T2LQ2SB0A,947588,1,Clothing-VBG-194,580.6,WHIQ5I,Clothing,2025-03-30,2025-04-05,2025-04-06,2025-03-31,1000767,5,6513509
KAF6BJOLOI52,606509,0,HomeGoods-MOC-980,2710.72,WHKMNT,HomeGoods,,,,,,1,
N7UG84KR9FDM,260980,1,Sports-DRQ-191,2375.81,WH17CE,Sports,2026-01-29,2026-01-31,2026-02-03,2026-02-07,1000768,3,1117600
NOG56ITJ1HTH,731354,1,Sports-QXO-281,3062.77,WHC5RW,Sports,2026-02-24,2026-02-25,2026-02-25,2026-02-26,1000769,10,5112948
VRW7P0C3DNVR,436415,1,ComputersandAccessories-HGB-053,3872.7,WHUHUV,Computers&Accessories,2025-05-02,2025-05-02,2025-05-05,2025-05-15,1000770,2,9228918
R5L9G2GIVHA6,728039,1,Clothing-PUR-167,502.95,WHU7BA,Clothing,2025-10-04,2025-10-04,2025-10-05,2025-10-11,1000771,2,4496928
1QD1TD4TLUFH,522796,0,HomeGoods-FXM-341,8.26,WHZNVR,HomeGoods,,,,,,1,
OPFVD8K4UKPR,476705,0,Electronics-AAD-440,374.32,WHKDHM,Electronics,,,,,,1,
4ZJFCVLBKU57,570183,1,HomeGoods-YPP-515,4175.95,WHDANN,HomeGoods,2025-03-21,2025-03-21,2025-03-21,2025-03-23,1000772,3,7600675
Y0XUTD6UYJ9W,399248,0,Clothing-ODX-293,1462.71,WHBBFA,Clothing,,,,,,5,
077SFQ6N0DUP,799365,1,Sports-NBF-827,2693.64,WHCS46,Sports,2025-10-19,2025-10-25,2025-10-26,2025-10-21,1000773,6,4473259
2SYY8T4P5EQY,895444,1,Electronics-XBD-274,4989.45,WHCG3V,Electronics,2025-10-12,2025-10-14,2025-10-15,2025-10-14,1000774,6,6761551
EPNI39XXP80H,445256,1,Sports-DHR-887,4533.33,WHTB20,Sports,2025-05-28,2025-06-03,2025-06-05,2025-05-30,1000775,2,1651828
DKQLSU07GDN8,487557,0,Clothing-DMJ-540,3751.3,WH4PG5,Clothing,,,,,,10,
O4IK3QS8DUV3,729968,1,ComputersandAccessories-MSR-240,3773.69,WHGELJ,Computers&Accessories,2025-03-18,2025-03-24,2025-03-24,2025-03-19,1000776,1,3853349
NB4ISFTDO8JI,440508,0,ComputersandAccessories-GRG-004,4822.82,WHQ3CN,Computers&Accessories,,,,,,8,
DYJDSQQ7WZ14,391749,1,Electronics-YON-904,992.21,WHWNIV,Electronics,2026-02-05,2026-02-05,2026-02-08,2026-02-16,1000777,2,1052576
68ZRFT1YXU7T,589177,0,ComputersandAccessories-DZA-389,4253.77,WHTKYP,Computers&Accessories,,,,,,6,
AH398W70WCPV,921276,1,HomeGoods-YXE-938,4468.14,WHBVHP,HomeGoods,2026-01-26,2026-01-30,2026-02-02,2026-02-04,1000778,10,2290516
Y51SF824CSTA,778780,0,Books-CJV-011,937.17,WHYE19,Books,,,,,,9,
O6EDFS34IQWN,118656,1,ComputersandAccessories-HLP-700,2621.2,WHV5VQ,Computers&Accessories,2025-03-10,2025-03-12,2025-03-13,2025-03-14,1000779,9,8738025
GHCUPMA4UF7P,439691,0,ComputersandAccessories-RCC-756,2962.4,WHVXG1,Computers&Accessories,,,,,,9,
Q4QC11SKACP9,949192,0,ComputersandAccessories-PJQ-895,3508.29,WHYLSI,Computers&Accessories,,,,,,9,
DBTRGZ64ZADU,513275,1,ComputersandAccessories-ZYQ-744,3594.93,WHBSOK,Computers&Accessories,2025-11-05,2025-11-08,2025-11-08,2025-11-11,1000780,9,2025475
Q152T41ISGSD,471064,0,ComputersandAccessories-OBG-973,4903.23,WHIZQI,Computers&Accessories,,,,,,5,
A14FQHFHICBF,431311,0,Clothing-YXV-433,147.07,WHHD0A,Clothing,,,,,,4,
4LUQA9JDFTG7,555325,1,Clothing-ZBU-432,3151.59,WHIH71,Clothing,2025-05-16,2025-05-19,2025-05-20,2025-05-17,1000781,6,7428516
BJQ1P26FSHNN,148596,0,Books-BFR-403,749.25,WHXENT,Books,,,,,,5,
MYR93P1HZ2X0,181487,1,Books-IMF-360,482.77,WHBHD6,Books,2025-11-14,2025-11-16,2025-11-19,2025-11-15,1000782,9,1130261
QMYUHE1T59X8,467977,1,ComputersandAccessories-BCY-830,4502.92,WHSUOC,Computers&Accessories,2025-12-25,2026-01-01,2026-01-03,2026-01-03,1000783,1,7245058
D3TKPZQOSUJX,549418,1,HomeGoods-XJG-978,2519.63,WH662U,HomeGoods,2026-01-14,2026-01-15,2026-01-16,2026-01-24,1000784,2,3434879
FPCUUE504RB2,134055,1,Electronics-OOC-037,4897.58,WHRRHQ,Electronics,2025-08-19,2025-08-19,2025-08-19,2025-08-21,1000785,8,3700491
Y3PB28TTTPDK,340567,1,Clothing-IAH-898,238.31,WH4E8W,Clothing,2025-12-27,2025-12-29,2025-12-31,2026-01-04,1000786,9,1826150
0OPH5XZ07PQ3,831806,1,Sports-MYV-924,979.43,WH24G2,Sports,2025-07-30,2025-08-05,2025-08-05,2025-08-13,1000787,10,1722990
5STMNU215APR,773328,1,Electronics-NAV-663,2392.78,WHHD3L,Electronics,2025-11-19,2025-11-26,2025-11-28,2025-11-28,1000788,4,7785435
W7FCR11CWAP6,952149,0,Books-SWQ-326,4613.74,WHX5RH,Books,,,,,,1,
LNTPCHOLTKUA,903904,0,Clothing-KVT-526,3988.97,WHE92U,Clothing,,,,,,1,
FJHLHWNK4XUV,181456,0,Books-ZPE-028,3132.51,WH6KMO,Books,,,,,,10,
Y4UIAQBMRYNB,267049,0,ComputersandAccessories-MHL-920,1468.9,WHRKWK,Computers&Accessories,,,,,,9,
UWQQBTNWZEJV,669186,0,Clothing-ESB-886,4334.33,WHU469,Clothing,,,,,,1,
II3OTYI0ANYD,258513,0,Electronics-HVG-799,2423.03,WHLQRE,Electronics,,,,,,2,
CRSH745I4AM9,456287,1,ComputersandAccessories-FJY-642,2250.06,WH8KJA,Computers&Accessories,2025-11-16,2025-11-22,2025-11-24,2025-11-26,1000789,3,3565487
LKJGOFU9ESGL,811826,1,Books-YPB-248,3921.05,WHV8S2,Books,2025-12-14,2025-12-16,2025-12-18,2025-12-17,1000790,6,2702064
KYRFRCZUST0X,969851,1,Electronics-PGE-608,238.25,WHERL5,Electronics,2025-08-06,2025-08-06,2025-08-07,2025-08-08,1000791,9,7912532
PMNX5TI8NBH3,401164,1,HomeGoods-KQQ-309,4155.93,WHJLFQ,HomeGoods,2025-08-20,2025-08-20,2025-08-22,2025-08-21,1000792,8,6921231
9255039DJROY,341362,1,ComputersandAccessories-ZKG-551,657.26,WHU2DX,Computers&Accessories,2025-10-01,2025-10-04,2025-10-06,2025-10-03,1000793,1,8443949
FXFL4X8PQ5UN,300690,1,HomeGoods-LDY-752,2254.6,WH9T55,HomeGoods,2025-09-21,2025-09-21,2025-09-24,2025-09-22,1000794,5,9121410
PL93JCFFN8RM,590475,0,Books-TDN-065,3313.96,WHYWCC,Books,,,,,,2,
S3OQCZGBHZ8Q,506859,1,Books-PCB-005,2347.96,WH63EJ,Books,2025-05-13,2025-05-20,2025-05-23,2025-05-23,1000795,8,1252391
V6AQ22BMLS74,798372,0,Electronics-IQB-876,450.57,WHC7RU,Electronics,,,,,,6,
5B1D7IA3S2FI,351640,0,ComputersandAccessories-AZD-366,2828.27,WH33EA,Computers&Accessories,,,,,,9,
W7B1IT1L5VL3,217774,0,Books-OHQ-078,2526.7,WH61DZ,Books,,,,,,9,
KU03VHBNVZ3A,811132,0,Books-VFC-054,426.71,WHRXJW,Books,,,,,,4,
VEYJ32CT9FNN,277377,1,Sports-DJV-847,2336.69,WHDWM0,Sports,2025-11-15,2025-11-22,2025-11-22,2025-11-16,1000796,4,5355131
NFRZTYW17E7I,190577,1,Books-GEE-095,2773.39,WH1VOA,Books,2025-12-30,2025-12-31,2026-01-01,2026-01-02,1000797,9,8062069
3HZ5ZHU7P7KT,442670,1,ComputersandAccessories-JQS-241,1011.62,WHVBKQ,Computers&Accessories,2025-04-01,2025-04-03,2025-04-04,2025-04-10,1000798,9,7365375
UVL2ZMDDWSKU,687341,0,HomeGoods-YFA-443,2588.36,WHU11S,HomeGoods,,,,,,7,
UJ4QOADY2WGN,380899,0,Sports-JVZ-069,4379.76,WHYRK1,Sports,,,,,,8,
AZFSZ2G5J2HU,449008,0,Clothing-DZC-154,958.11,WH1JBX,Clothing,,,,,,4,
9S5BP0RXSY70,803106,1,Books-ZUX-494,2974.06,WH59TO,Books,2025-11-28,2025-12-03,2025-12-06,2025-11-29,1000799,6,6211259
HM7LVY9N7SLW,557845,1,Books-FCE-565,4179.39,WHOMQ2,Books,2025-12-11,2025-12-17,2025-12-18,2025-12-12,1000800,1,6136134
41CG5FQ81ENR,108995,0,Electronics-MFT-387,4357.69,WH471M,Electronics,,,,,,10,
CCXIBQMPDOVM,217599,0,ComputersandAccessories-JSM-304,4142.67,WHWVTL,Computers&Accessories,,,,,,2,
IH4J5S2OZ4JM,313389,1,Electronics-KGL-337,2788.48,WHQGST,Electronics,2025-07-15,2025-07-20,2025-07-23,2025-07-24,1000801,3,9880758
OSB1XA5GB6J9,871740,0,ComputersandAccessories-FMT-501,1599.48,WHNDBQ,Computers&Accessories,,,,,,4,
8OI2Z4N78IHF,421922,1,Books-UOD-197,192.94,WH6FK6,Books,2025-06-15,2025-06-19,2025-06-22,2025-06-26,1000802,8,8824140
GULXN1X6782F,938076,1,HomeGoods-QKH-660,4820.6,WH0G70,HomeGoods,2025-11-05,2025-11-10,2025-11-10,2025-11-13,1000803,7,8230508
IG4PW9A21MNZ,169960,0,Sports-VBM-027,3621.52,WHVEIR,Sports,,,,,,6,
OD4L1G901V6M,494663,1,Clothing-EOF-708,2339.99,WH4DI8,Clothing,2025-12-21,2025-12-25,2025-12-26,2025-12-30,1000804,3,4741611
7SZ79TYSRUKG,431399,1,HomeGoods-HAG-360,4192.29,WH4WXV,HomeGoods,2025-03-23,2025-03-24,2025-03-27,2025-03-26,1000805,7,9968113
OHIYG30RS0FV,132534,1,Clothing-LKE-298,4409.25,WH1M7C,Clothing,2025-12-28,2025-12-28,2025-12-30,2025-12-30,1000806,10,6533133
3XKWGM25G8V0,439605,0,ComputersandAccessories-LVB-878,178.85,WHY8A1,Computers&Accessories,,,,,,8,
3NRMA3QUJI5F,835940,1,Clothing-HTU-050,236.87,WHQ0BT,Clothing,2025-07-18,2025-07-19,2025-07-19,2025-07-30,1000807,1,6644997
I621KB45BJ49,476820,0,Books-WLN-529,4098.04,WHHRMX,Books,,,,,,9,
U7UP482ZR4OI,517090,1,Electronics-PPM-747,4775.42,WH6RXU,Electronics,2025-05-23,2025-05-28,2025-05-28,2025-05-24,1000808,1,7332368
H5EKPKSPRJ28,144345,1,ComputersandAccessories-DNU-610,2008.13,WH6NIP,Computers&Accessories,2025-09-30,2025-10-02,2025-10-02,2025-10-01,1000809,2,4091598
RHNJZ26QDUWO,100560,1,Sports-UXB-560,4679.52,WHXHIL,Sports,2025-05-15,2025-05-18,2025-05-21,2025-05-27,1000810,6,3013609
8GVNQKWQN2JG,874050,1,ComputersandAccessories-NXD-660,1881.22,WH3ZSL,Computers&Accessories,2025-12-20,2025-12-22,2025-12-23,2025-12-21,1000811,5,4705678
IKYR76EEZNO3,346354,0,HomeGoods-DOD-241,4294.95,WH1BSS,HomeGoods,,,,,,8,
J1B1M1NWV190,545876,1,Books-HSU-883,1898.08,WHHMJA,Books,2025-07-13,2025-07-19,2025-07-20,2025-07-16,1000812,1,1653541
H94AJ9HC19I4,293905,1,Electronics-ZHI-053,657.26,WH85O6,Electronics,2025-09-11,2025-09-13,2025-09-13,2025-09-13,1000813,10,9455862
1SYXRCAC38NM,323587,1,ComputersandAccessories-MUQ-872,2443.6,WHY3DD,Computers&Accessories,2025-08-09,2025-08-09,2025-08-09,2025-08-17,1000814,8,2779651
030UUGT70VVA,801137,0,HomeGoods-OIR-605,2064.63,WHIK5W,HomeGoods,,,,,,6,
FOH0BMWVZCSF,123319,1,Electronics-AXZ-876,987.44,WHCLVD,Electronics,2025-12-22,2025-12-23,2025-12-24,2025-12-24,1000815,10,1401479
0GTB8X6YBJD4,474536,1,ComputersandAccessories-GLJ-972,2014.96,WHJUUZ,Computers&Accessories,2025-04-19,2025-04-26,2025-04-28,2025-04-21,1000816,6,9494807
2T7E5YJB1HU7,328594,0,ComputersandAccessories-NQS-309,1407.58,WHZWWA,Computers&Accessories,,,,,,4,
IIBON0TLVSY5,141158,0,Sports-BOJ-817,39.79,WH4SAP,Sports,,,,,,6,
B7GT92RWYU2Z,801384,0,HomeGoods-JNH-940,4627.43,WH94RA,HomeGoods,,,,,,7,
Z5PDFR2FTMSF,544630,1,ComputersandAccessories-VES-936,3695.14,WHOL7R,Computers&Accessories,2025-07-21,2025-07-22,2025-07-23,2025-07-29,1000817,4,6229808
JKJPN5XO1680,646663,0,ComputersandAccessories-ZVJ-849,3001.8,WH6F08,Computers&Accessories,,,,,,2,
ODBFR7KFJG2Y,597138,1,Electronics-FPA-446,2913.6,WHWMNF,Electronics,2025-07-13,2025-07-15,2025-07-15,2025-07-24,1000818,4,1889371
Q50IZUU1HWU3,134230,1,HomeGoods-ZFR-874,2080.62,WHQ7BA,HomeGoods,2025-05-17,2025-05-22,2025-05-25,2025-05-19,1000819,9,9580408
PPKOO4S0067L,262714,0,Electronics-RRG-942,1570.28,WHBTP9,Electronics,,,,,,1,
US6VE982V7BP,805807,0,Electronics-WXD-564,4737.34,WHGIM6,Electronics,,,,,,8,
YHQZUSRKVILV,132284,0,Sports-UTR-545,3735.42,WHWM9K,Sports,,,,,,1,
7PZS4GI4AE5J,902888,0,Books-GTT-996,3088.22,WH5UO4,Books,,,,,,7,
U592B1UJG6T3,214198,1,ComputersandAccessories-LXP-665,4334.73,WHW2FS,Computers&Accessories,2025-10-08,2025-10-09,2025-10-09,2025-10-21,1000820,4,2711755
90AKM98IIW8M,726458,0,ComputersandAccessories-XQG-979,4641.48,WH4GVC,Computers&Accessories,,,,,,8,
Y4TJQ4T360BF,605334,0,Sports-RJE-809,117.03,WHERRU,Sports,,,,,,7,
EMVDP3FBH11D,428563,0,Sports-NEM-169,3739.79,WHATJY,Sports,,,,,,6,
2ESYXNM7A14U,895246,0,Books-MVC-057,3759.33,WHAJTP,Books,,,,,,2,
D39Y9XOSHVIZ,717726,1,ComputersandAccessories-DGD-234,2248.29,WH4TYB,Computers&Accessories,2025-06-04,2025-06-09,2025-06-12,2025-06-05,1000821,2,2347409
J4BOL0FMUYX2,608324,0,Clothing-KBA-121,446.52,WHV0XO,Clothing,,,,,,4,
UBRM9HLK64QH,328145,1,Sports-RII-351,4933.13,WHVVE1,Sports,2026-01-04,2026-01-10,2026-01-11,2026-01-10,1000822,3,8886802
GPUVQXFXIYQB,305546,1,Sports-ECT-184,534.16,WHP7X0,Sports,2025-07-28,2025-07-31,2025-08-01,2025-07-29,1000823,9,5464258
J16QT1LZMIW1,248274,1,Electronics-IVQ-371,1580.49,WHLBPK,Electronics,2026-02-23,2026-02-26,2026-02-28,2026-02-24,1000824,9,5304053
XDZGD70SMQHY,984551,0,Clothing-FUU-952,3094.22,WH715Y,Clothing,,,,,,2,
AIZPE6O6B7NN,531479,1,HomeGoods-DGO-551,1714.95,WH3U5J,HomeGoods,2025-07-26,2025-08-01,2025-08-04,2025-08-06,1000825,3,2308095
KWBS2WXFV2RW,964089,0,HomeGoods-PZM-098,3744.5,WHVX5F,HomeGoods,,,,,,8,
HN9Q9PRXLB46,395109,0,Clothing-FYI-920,4539.17,WHP29U,Clothing,,,,,,7,
XM9AG5YDLJK9,623518,1,Books-KNH-925,4053.76,WHEHJ6,Books,2025-08-10,2025-08-17,2025-08-19,2025-08-14,1000826,8,3398374
JQ2E7SC1HET9,207035,1,HomeGoods-AJT-292,4827.38,WHJP3H,HomeGoods,2025-04-23,2025-04-23,2025-04-24,2025-04-24,1000827,7,9548078
MGR1DS439N3S,837312,0,HomeGoods-KFQ-040,4511.97,WH51IA,HomeGoods,,,,,,5,
NJYVX5NHKYRK,874599,1,ComputersandAccessories-IVL-188,1428.15,WHHJP2,Computers&Accessories,2025-10-27,2025-11-01,2025-11-03,2025-11-03,1000828,2,3257370
Z3KCQVCHMWLH,602724,1,ComputersandAccessories-UVQ-406,1160.97,WH5RNA,Computers&Accessories,2025-11-03,2025-11-04,2025-11-07,2025-11-04,1000829,1,3023579
BX9RW9DBBAUW,581350,0,HomeGoods-ULT-093,2085.1,WHGOSE,HomeGoods,,,,,,8,
Q84K3YW2NSV0,217525,1,HomeGoods-QOP-156,3571.49,WHV8V8,HomeGoods,2025-11-29,2025-12-02,2025-12-04,2025-11-30,1000830,8,6915785
VAI7OTAC5H59,625355,1,Clothing-VBH-475,4459.71,WHVTIK,Clothing,2025-08-01,2025-08-06,2025-08-06,2025-08-08,1000831,7,6287002
VLCC7GXRLHIT,521090,1,Electronics-ORA-191,2401.1,WH4T4K,Electronics,2025-06-15,2025-06-15,2025-06-18,2025-06-16,1000832,10,5692327
HZ4G5QG348AE,357557,1,Sports-CFC-440,1241.45,WHHY52,Sports,2025-03-06,2025-03-10,2025-03-13,2025-03-07,1000833,5,5575492
NXQFV7G3S63B,185985,1,Clothing-SVZ-212,4272.36,WHBVD3,Clothing,2025-08-29,2025-08-31,2025-09-01,2025-08-31,1000834,5,1896026
UH0U1Q5WKMFI,388608,1,Clothing-HNB-841,3153.73,WHQMY8,Clothing,2025-11-21,2025-11-26,2025-11-28,2025-11-24,1000835,8,1905616
JTEW8ZJOMQY4,853505,1,Clothing-IFE-186,513.28,WHNORQ,Clothing,2026-03-03,2026-03-08,2026-03-11,2026-03-04,1000836,5,9186893
O42A8UGON58D,428444,0,HomeGoods-GPT-152,2790.74,WHWP25,HomeGoods,,,,,,3,
RKP92Z12ZDVP,783515,0,Electronics-OTZ-012,2212.62,WHI6Y8,Electronics,,,,,,3,
4F1NIBBZ8XTD,512781,0,Clothing-QYL-252,652.35,WHJQJ8,Clothing,,,,,,1,
M1MJP64UGJ05,832999,0,HomeGoods-ABR-628,2573.68,WH6Z0F,HomeGoods,,,,,,7,
X8AQ3SHF0YYS,553379,1,HomeGoods-UGZ-073,3522.58,WHCV43,HomeGoods,2025-03-07,2025-03-08,2025-03-08,2025-03-15,1000837,6,1746985
Z86QYET8X1YB,290111,0,Sports-WMN-522,2957.03,WH1CU0,Sports,,,,,,8,
6GWNPEAAJCWZ,811176,1,Electronics-JES-624,1574.43,WH1AKG,Electronics,2025-10-23,2025-10-29,2025-10-29,2025-10-26,1000838,8,7562087
27XZ4HRTZCD9,212677,1,ComputersandAccessories-EMA-004,4247.73,WHCSVL,Computers&Accessories,2026-02-06,2026-02-10,2026-02-10,2026-02-16,1000839,6,6127451
4Y8E31WY2S9J,685585,1,Sports-PGK-607,496.82,WHHHQQ,Sports,2025-07-02,2025-07-09,2025-07-10,2025-07-06,1000840,9,9813802
43AYCCMDNRCS,848538,0,Electronics-LUU-810,4541.3,WHYS4X,Electronics,,,,,,9,
IK5X8SLSCJWV,792787,1,Books-VRL-240,3663.32,WHE74A,Books,2025-07-22,2025-07-26,2025-07-26,2025-07-24,1000841,2,8982202
CFWVLWOAZ3I3,732184,0,Clothing-CYA-288,963.7,WHWZIF,Clothing,,,,,,5,
QMQXMHG37FXH,290235,0,Clothing-NPZ-236,371.74,WHHVE9,Clothing,,,,,,8,
6OKZ4GZBN3RY,648080,0,Electronics-OBN-479,3714.42,WHL3S3,Electronics,,,,,,9,
4E3K4ZUKKAD4,107398,1,Books-AFM-665,1271.0,WHLKES,Books,2025-10-02,2025-10-04,2025-10-04,2025-10-08,1000842,10,1313134
XLHUBQZWBRA8,968142,0,Electronics-VFX-226,4803.21,WHHXAI,Electronics,,,,,,9,
9VQKWZSTJ3BW,310626,1,Sports-RFG-203,4148.93,WHEWBV,Sports,2025-12-28,2025-12-29,2025-12-31,2026-01-10,1000843,2,7474038
SNNOFH8KHBCP,663816,0,Books-PCI-178,2464.39,WHEQ9B,Books,,,,,,1,
INDO1KTMI92I,672856,1,Books-KWQ-470,617.14,WH9YOP,Books,2025-07-18,2025-07-19,2025-07-19,2025-07-19,1000844,10,2556283
E44T2B27DX8Q,505991,1,Books-PGQ-435,88.67,WHJEIG,Books,2025-08-08,2025-08-09,2025-08-11,2025-08-17,1000845,5,1374804
7HI8PQ5D9Q78,936222,0,Sports-UFR-068,3469.95,WHON7S,Sports,,,,,,3,
GU6EKMIV20SU,742351,0,Clothing-ILQ-498,1651.48,WHUJA0,Clothing,,,,,,9,
NNZWVKK4WHHM,560199,1,Electronics-FUC-651,637.07,WHTX83,Electronics,2025-05-17,2025-05-17,2025-05-20,2025-05-25,1000846,1,7065246
J3MHDOQMTJUD,925995,0,Books-JDJ-253,3926.4,WHH4TI,Books,,,,,,6,
QS9GBQ25AQ5T,460258,0,Books-RMO-373,3434.56,WHYFDG,Books,,,,,,4,
KYSFOEWZUYYC,617112,0,Sports-ORN-809,1405.96,WHVIXZ,Sports,,,,,,9,
YS533VL6EUED,577042,0,Books-CBE-467,3047.66,WHL7U4,Books,,,,,,5,
